"_id__$oid","pages","primary_general_indicator","ending_image_number","means_filed","previous_file_number","coverage_start_date","request_type","bank_depository_state","bank_depository_zip","candidate_name","file_number","cash_on_hand_end_period","amendment_version","net_donations","document_type_full","html_url","committee_name","fec_file_id","total_individual_contributions","sub_id","senate_personal_funds","most_recent_file_number","beginning_image_number","coverage_end_date","form_type","house_personal_funds","bank_depository_city","document_type","additional_bank_names","cash_on_hand_beginning_period","report_type","most_recent","committee_id","receipt_date","treasurer_name","total_receipts","election_year","amendment_chain__001","form_category","amendment_indicator","debts_owed_by_committee","report_year","party","opposition_personal_funds","total_communication_cost","fec_url","update_date","committee_type","document_description","bank_depository_street_1","cycle","is_amended","pdf_url","debts_owed_to_committee","total_disbursements","state","report_type_full","csv_url","candidate_id","total_independent_expenditures","office","bank_depository_street_2","bank_depository_name","amendment_chain__002","amendment_chain__003","amendment_chain__004","amendment_chain__005","amendment_chain__006","amendment_chain__007","amendment_chain","amendment_chain__008","amendment_chain__009","amendment_chain__010","amendment_chain__011","amendment_chain__012","amendment_chain__013","amendment_chain__014","amendment_chain__015","amendment_chain__016","amendment_chain__017","amendment_chain__018"
"60ad41329bac61a0427666f9","4","null","29020204047","paper","-28255","null","null","null","null","BLUNT, ROY","-28255","null","0","null","null","null","null","null","null","1052820090000667124","null","-9464473","29020204044","null","F2","null","null","null","null","null","null","False","S0MO00183","2009-05-22T00:00:00","null","null","2010","-28255.0","STATEMENT","A","null","2009","REP","null","null","","2009-05-28T00:00:00","null","Statement of candidacy 2009","null","2010","True","https://docquery.fec.gov/pdf/044/29020204044/29020204044.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","","","","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666fa","3","null","29020110168","paper","null","null","null","null","null","BLUNT, ROY","null","null","null","null","null","null","null","null","null","1022520090000653961","null","null","29020110166","null","F2","null","null","null","null","null","null","null","S0MO00183","2009-02-19T00:00:00","null","null","2010","","STATEMENT","N","null","2009","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2009-02-25T00:00:00","null","Statement of candidacy 2009","null","2010","null","https://docquery.fec.gov/pdf/166/29020110166/29020110166.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41329bac61a0427666fb","1","null","202012229393442059","e-file","1483830","null","null","null","null","BUSH, CORI","1483830","null","4","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO01143/1483830/","null","FEC-1483830","null","4122320201982722151","null","1483830","202012229393442059","null","F2","null","null","null","null","null","null","True","H8MO01143","2020-12-22T00:00:00","BUSH, CORI","null","2022","-9485840","STATEMENT","N","null","2020","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1483830.fec","2020-12-23T00:53:51","null","Statement of candidacy 2020","null","2020","False","https://docquery.fec.gov/pdf/059/202012229393442059/202012229393442059.pdf","null","null","MO","null","https://docquery.fec.gov/csv/830/1483830.csv","H8MO01143","null","H","null","null","-9485969","1172428","1306609","1483830","","","","","","","","","","","","","",""
"60ad41329bac61a0427666fc","1","null","201901249143953374","e-file","1172428","null","null","null","null","BUSH, CORI","1306609","null","3","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO01143/1306609/","null","FEC-1306609","null","4012420191636895239","null","1483830","201901249143953374","null","F2","null","null","null","null","null","null","False","H8MO01143","2019-01-24T00:00:00","BUSH, CORI","null","2020","-9485840","STATEMENT","N","null","2019","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1306609.fec","2019-01-24T00:00:00","null","Statement of candidacy 2019","null","2020","True","https://docquery.fec.gov/pdf/374/201901249143953374/201901249143953374.pdf","null","null","MO","null","https://docquery.fec.gov/csv/609/1306609.csv","H8MO01143","null","H","null","null","-9485969","1172428","1306609","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666fd","1","null","201707179066757348","e-file","1172428","null","null","null","null","BUSH, CORI","1172428","null","2","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO01143/1172428/","null","FEC-1172428","null","4071720171418908514","null","1483830","201707179066757348","null","F2","null","null","null","null","null","null","False","H8MO01143","2017-07-17T00:00:00","BUSH, CORI","null","2018","-9485840","STATEMENT","A","null","2017","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1172428.fec","2017-07-17T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/348/201707179066757348/201707179066757348.pdf","null","null","MO","null","https://docquery.fec.gov/csv/428/1172428.csv","H8MO01143","null","H","null","null","-9485969","1172428","","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666fe","3","null","201704270300155412","paper","-9485969","null","null","null","null","BUSH, CORI","-9485969","null","1","null","null","null","null","null","null","1042720170034560527","null","1483830","201704270300155410","null","F2","null","null","null","null","null","null","False","H8MO01143","2017-04-26T00:00:00","null","null","2018","-9485840","STATEMENT","A","null","2017","DEM","null","null","","2017-04-27T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/410/201704270300155410/201704270300155410.pdf","null","null","MO","null","null","H8MO01143","null","H","null","null","-9485969","","","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666ff","3","null","201704210300154045","paper","-9485840","null","null","null","null","BUSH, CORI","-9485840","null","0","null","null","null","null","null","null","1042120170034551825","null","1483830","201704210300154043","null","F2","null","null","null","null","null","null","False","H8MO01143","2017-04-20T00:00:00","null","null","2018","-9485840","STATEMENT","N","null","2017","DEM","null","null","","2017-04-21T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/043/201704210300154043/201704210300154043.pdf","null","null","MO","null","null","H8MO01143","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41339bac61a042766700","1","null","201605169015501263","e-file","1072122","null","null","null","null","BYRNE, MARY RADASZEWSKI MRS","1072122","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H6MO07268/1072122/","null","FEC-1072122","null","4051620161292806841","null","1072122","201605169015501263","null","F2","null","null","null","null","null","null","True","H6MO07268","2016-05-16T00:00:00","BYRNE, MARY RADASZEWSKI MRS","null","2016","1072122","STATEMENT","N","null","2016","REP","null","null","https://docquery.fec.gov/dcdev/posted/1072122.fec","2016-05-16T00:00:00","null","Statement of candidacy 2016","null","2016","False","https://docquery.fec.gov/pdf/263/201605169015501263/201605169015501263.pdf","null","null","MO","null","https://docquery.fec.gov/csv/122/1072122.csv","H6MO07268","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41339bac61a042766701","3","null","202104200300375239","paper","-9699589","null","null","null","null","CLEAVER, EMANUEL II","-9699589","null","8","null","null","null","null","null","null","1042020210264887680","null","-9699589","202104200300375237","null","F2","null","null","null","null","null","null","True","H4MO05234","2021-04-08T00:00:00","null","null","2022","412883.0","STATEMENT","A","null","2021","DEM","null","null","","2021-04-21T00:52:38","null","Statement of candidacy 2021","null","2022","False","https://docquery.fec.gov/pdf/237/202104200300375237/202104200300375237.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","-467871.0","855354.0","-9107837","-9119825","-9474768","-9596845","","1506534","-9699589","","","","","","","","",""
"60ad41339bac61a042766702","2","null","202103299442273376","e-file","1506534","null","null","null","null","CLEAVER, EMANUEL II","1506534","null","7","null","null","https://docquery.fec.gov/cgi-bin/forms/H4MO05234/1506534/","null","FEC-1506534","null","4033020211270323002","null","-9699589","202103299442273375","null","F2","null","null","null","null","null","null","False","H4MO05234","2021-03-29T00:00:00","CLEAVER II, EMANUEL","null","2022","412883.0","STATEMENT","N","null","2021","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1506534.fec","2021-03-30T00:52:10","null","Statement of candidacy 2021","null","2022","True","https://docquery.fec.gov/pdf/375/202103299442273375/202103299442273375.pdf","null","null","MO","null","https://docquery.fec.gov/csv/534/1506534.csv","H4MO05234","null","H","null","null","-467871.0","855354.0","-9107837","-9119825","-9474768","-9596845","","1506534","","","","","","","","","",""
"60ad41339bac61a042766703","3","null","201903290300270525","paper","-9596845","null","null","null","null","CLEAVER, EMANUEL II","-9596845","null","6","null","null","null","null","null","null","1032920190037481282","null","-9699589","201903290300270523","null","F2","null","null","null","null","null","null","False","H4MO05234","2019-03-29T00:00:00","null","null","2020","412883.0","STATEMENT","N","null","2019","DEM","null","null","","2019-03-29T00:00:00","null","Statement of candidacy 2019","null","2020","True","https://docquery.fec.gov/pdf/523/201903290300270523/201903290300270523.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","-467871.0","855354.0","-9107837","-9119825","-9474768","-9596845","","","","","","","","","","","",""
"60ad41339bac61a042766704","3","null","201702270300142688","paper","-9474768","null","null","null","null","CLEAVER, EMANUEL II","-9474768","null","5","null","null","null","null","null","null","1022720170033762248","null","-9699589","201702270300142686","null","F2","null","null","null","null","null","null","False","H4MO05234","2017-02-27T00:00:00","null","null","2018","412883.0","STATEMENT","N","null","2017","DEM","null","null","","2017-02-27T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/686/201702270300142686/201702270300142686.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","-467871.0","855354.0","-9107837","-9119825","-9474768","","","","","","","","","","","","",""
"60ad41339bac61a042766705","3","null","15031421514","paper","-9119825","null","null","null","null","CLEAVER, EMANUEL II","-9119825","null","4","null","null","null","null","null","null","1042320150017395337","null","-9699589","15031421512","null","F2","null","null","null","null","null","null","False","H4MO05234","2015-04-23T00:00:00","null","null","2016","412883.0","STATEMENT","A","null","2015","DEM","null","null","","2015-04-24T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/512/15031421512/15031421512.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","-467871.0","855354.0","-9107837","-9119825","","","","","","","","","","","","","",""
"60ad41339bac61a042766706","4","null","15031413609","paper","-9107837","null","null","null","null","CLEAVER, EMANUEL II","-9107837","null","3","null","null","null","null","null","null","1041720150017357001","null","-9699589","15031413606","null","F2","null","null","null","null","null","null","False","H4MO05234","2015-04-17T00:00:00","null","null","2016","412883.0","STATEMENT","N","null","2015","DEM","null","null","","2015-04-17T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/606/15031413606/15031413606.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","-467871.0","855354.0","-9107837","","","","","","","","","","","","","","",""
"60ad41339bac61a042766707","1","null","13960821228","e-file","855354","null","null","null","null","CLEAVER II, EMANUEL","855354","null","2","null","null","https://docquery.fec.gov/cgi-bin/forms/H4MO05234/855354/","null","FEC-855354","null","4021320131183239983","null","-9699589","13960821228","null","F2","null","null","null","null","null","null","False","H4MO05234","2013-02-13T00:00:00","CLEAVER II, EMANUEL","null","2014","412883.0","STATEMENT","N","null","2013","DEM","null","null","https://docquery.fec.gov/dcdev/posted/855354.fec","2013-02-13T00:00:00","null","Statement of candidacy 2013","null","2014","True","https://docquery.fec.gov/pdf/228/13960821228/13960821228.pdf","null","null","MO","null","https://docquery.fec.gov/csv/354/855354.csv","H4MO05234","null","H","null","null","-467871.0","855354.0","","","","","","","","","","","","","","","",""
"60ad41339bac61a042766708","2","null","11030551995","paper","-467871","null","null","null","null","CLEAVER, EMANUEL II","-467871","null","1","null","null","null","null","null","null","1012620110005197629","null","-9699589","11030551994","null","F2","null","null","null","null","null","null","False","H4MO05234","2011-01-25T00:00:00","null","null","2012","412883.0","STATEMENT","A","null","2011","DEM","null","null","","2011-01-26T00:00:00","null","Statement of candidacy 2011","null","2012","True","https://docquery.fec.gov/pdf/994/11030551994/11030551994.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","-467871.0","","","","","","","","","","","","","","","","",""
"60ad41339bac61a042766709","1","null","29991944917","e-file","412883","null","null","null","null","CLEAVER, EMANUEL II","412883","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H4MO05234/412883/","null","FEC-412883","null","4041520091113761151","null","-9699589","29991944917","null","F2","null","null","null","null","null","null","False","H4MO05234","2009-04-15T00:00:00","CLEAVER II, EMANUEL","null","2010","412883.0","STATEMENT","N","null","2009","DEM","null","null","https://docquery.fec.gov/dcdev/posted/412883.fec","2009-04-15T00:00:00","null","Statement of candidacy 2009","null","2010","True","https://docquery.fec.gov/pdf/917/29991944917/29991944917.pdf","null","null","MO","null","https://docquery.fec.gov/csv/883/412883.csv","H4MO05234","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41339bac61a04276670a","2","null","27039453299","paper","null","null","null","null","null","CLEAVER, EMANUEL II","null","null","null","null","null","null","null","null","null","1061820070000550992","null","null","27039453298","null","F2","null","null","null","null","null","null","null","H4MO05234","2007-06-18T00:00:00","null","null","2008","","STATEMENT","A","null","2007","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2007-06-18T00:00:00","null","Statement of candidacy 2007","null","2008","null","https://docquery.fec.gov/pdf/298/27039453298/27039453298.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41339bac61a04276670b","3","null","27039453030","paper","null","null","null","null","null","CLEAVER, EMANUEL II","null","null","null","null","null","null","null","null","null","1061520070000550912","null","null","27039453028","null","F2","null","null","null","null","null","null","null","H4MO05234","2007-06-14T00:00:00","null","null","2008","","STATEMENT","N","null","2007","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2007-06-15T00:00:00","null","Statement of candidacy 2007","null","2008","null","https://docquery.fec.gov/pdf/028/27039453028/27039453028.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41339bac61a04276670c","3","null","27039442924","paper","0","null","null","null","null","CLEAVER, EMANUEL II","null","null","0","null","Disavowal Notice","null","null","null","null","1051720070000545937","null","null","27039442922","null","F99","null","null","H","null","null","null","True","H4MO05234","2007-05-17T00:00:00","null","null","null","","OTHER","null","null","2007","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2007-05-18T00:00:00","null","Disavowal Notice 2007","null","2008","False","https://docquery.fec.gov/pdf/922/27039442922/27039442922.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41339bac61a04276670d","2","null","25038841563","paper","null","null","null","null","null","CLEAVER, EMANUEL II","null","null","null","null","null","null","null","null","null","1071820050000264832","null","null","25038841562","null","F2","null","null","null","null","null","null","null","H4MO05234","2005-07-17T00:00:00","null","null","2006","","STATEMENT","N","null","2005","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2005-07-19T00:00:00","null","Statement of candidacy 2005","null","2006","null","https://docquery.fec.gov/pdf/562/25038841562/25038841562.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41339bac61a04276670e","2","null","25038832428","paper","0","null","null","null","null","CLEAVER, EMANUEL II","null","null","0","null","Disavowal Notice","null","null","null","null","1070820050000263255","null","null","25038832427","null","F99","null","null","H","null","null","null","True","H4MO05234","2005-06-28T00:00:00","null","null","null","","OTHER","null","null","2005","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2005-07-08T00:00:00","null","Disavowal Notice 2005","null","2006","False","https://docquery.fec.gov/pdf/427/25038832427/25038832427.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41339bac61a04276670f","2","null","24038311119","paper","null","null","null","null","null","CLEAVER, EMANUEL II","null","null","null","null","null","null","null","null","null","1021020040000143153","null","null","24038311118","null","F2","null","null","null","null","null","null","null","H4MO05234","2004-02-06T00:00:00","null","null","2004","","STATEMENT","N","null","2004","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2004-02-11T00:00:00","null","Statement of candidacy 2004","null","2004","null","https://docquery.fec.gov/pdf/118/24038311118/24038311118.pdf","null","null","MO","null","null","H4MO05234","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41339bac61a042766710","1","null","202002039186347134","e-file","1380228","null","null","null","null","DERKS, RYAN","1380228","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H0MO05208/1380228/","null","FEC-1380228","null","4020320201686643158","null","1380228","202002039186347134","null","F2","null","null","null","null","null","null","True","H0MO05208","2020-02-03T00:00:00","DERKS, RYAN","null","2020","1380228","STATEMENT","N","null","2020","REP","null","null","https://docquery.fec.gov/dcdev/posted/1380228.fec","2020-02-03T00:00:00","null","Statement of candidacy 2020","null","2020","False","https://docquery.fec.gov/pdf/134/202002039186347134/202002039186347134.pdf","null","null","MO","null","https://docquery.fec.gov/csv/228/1380228.csv","H0MO05208","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41349bac61a042766711","1","null","201707170300087987","paper","0","null","5","null","null","DUNAWAY, KELLIN LYNN","null","null","0","null","null","null","null","null","null","1071720170035541895","null","null","201707170300087987","null","FRQ","null","null","null","null","null","null","True","H8MO02190","2017-07-17T00:00:00","null","null","null","","OTHER","null","null","2017","DEM","null","null","https://docquery.fec.gov/paper/posted/.fec","2017-07-17T00:00:00","null","RFAI: Document 2017","null","2018","False","https://docquery.fec.gov/pdf/987/201707170300087987/201707170300087987.pdf","null","null","MO","null","null","H8MO02190","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41349bac61a042766712","4","null","201707100300161324","paper","-9499882","null","null","null","null","DUNAWAY, KELLIN LYNN","-9499882","null","0","null","null","null","null","null","null","1071020170035537164","null","-9499882","201707100300161321","null","F2","null","null","null","null","null","null","True","H8MO02190","2017-07-07T00:00:00","null","null","2018","-9499882","STATEMENT","N","null","2017","DEM","null","null","","2017-07-11T00:00:00","null","Statement of candidacy 2017","null","2018","False","https://docquery.fec.gov/pdf/321/201707100300161321/201707100300161321.pdf","null","null","MO","null","null","H8MO02190","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41349bac61a042766713","1","null","201707069066560885","e-file","1165219","null","null","null","null","EVANS, JIM","1168492","null","1","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO07173/1168492/","null","FEC-1168492","null","4070620171415349274","null","1168492","201707069066560885","null","F2","null","null","null","null","null","null","True","H8MO07173","2017-07-06T00:00:00","EVANS, JIM","null","2018","1165219","STATEMENT","A","null","2017","REP","null","null","https://docquery.fec.gov/dcdev/posted/1168492.fec","2017-07-06T00:00:00","null","Statement of candidacy 2017","null","2018","False","https://docquery.fec.gov/pdf/885/201707069066560885/201707069066560885.pdf","null","null","MO","null","https://docquery.fec.gov/csv/492/1168492.csv","H8MO07173","null","H","null","null","1168492","","","","","","","","","","","","","","","","",""
"60ad41349bac61a042766714","2","null","201706140300087247","paper","0","null","5","null","null","EVANS, JIM","null","null","0","null","null","null","null","null","null","1061420170035413717","null","null","201706140300087246","null","FRQ","null","null","null","null","null","null","True","H8MO07173","2017-06-13T00:00:00","null","null","null","","OTHER","null","null","2017","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2017-06-14T00:00:00","null","RFAI: Document 2017","null","2018","False","https://docquery.fec.gov/pdf/246/201706140300087246/201706140300087246.pdf","null","null","MO","null","null","H8MO07173","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41349bac61a042766715","1","null","201706089056415853","e-file","1165219","null","null","null","null","EVANS, JIM","1165219","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO07173/1165219/","null","FEC-1165219","null","4060920171409529503","null","1168492","201706089056415853","null","F2","null","null","null","null","null","null","False","H8MO07173","2017-06-08T00:00:00","EVANS, JIM","null","2018","1165219","STATEMENT","N","null","2017","REP","null","null","https://docquery.fec.gov/dcdev/posted/1165219.fec","2017-06-09T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/853/201706089056415853/201706089056415853.pdf","null","null","MO","null","https://docquery.fec.gov/csv/219/1165219.csv","H8MO07173","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41349bac61a042766716","1","null","202002189186512650","e-file","1382898","null","null","null","null","FARRIS, RAMONA","1382898","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H0MO06198/1382898/","null","FEC-1382898","null","4021820201692670153","null","1382898","202002189186512650","null","F2","null","null","null","null","null","null","True","H0MO06198","2020-02-18T00:00:00","FARRIS, RAMONA","null","2020","1382898","STATEMENT","N","null","2020","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1382898.fec","2020-02-18T00:00:00","null","Statement of candidacy 2020","null","2020","False","https://docquery.fec.gov/pdf/650/202002189186512650/202002189186512650.pdf","null","null","MO","null","https://docquery.fec.gov/csv/898/1382898.csv","H0MO06198","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41359bac61a042766717","1","null","201902129145505375","e-file","1315148","null","null","null","null","GEPPERT, KATY","1315553","null","2","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO03198/1315553/","null","FEC-1315553","null","4021220191639143063","null","1315553","201902129145505375","null","F2","null","null","null","null","null","null","True","H8MO03198","2019-02-12T00:00:00","GEPPERT, KATY","null","2020","1208559","STATEMENT","N","null","2019","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1315553.fec","2019-02-12T00:00:00","null","Statement of candidacy 2019","null","2020","False","https://docquery.fec.gov/pdf/375/201902129145505375/201902129145505375.pdf","null","null","MO","null","https://docquery.fec.gov/csv/553/1315553.csv","H8MO03198","null","H","null","null","1315148","1315553","","","","","","","","","","","","","","","",""
"60ad41359bac61a042766718","1","null","201902089145478268","e-file","1208559","null","null","null","null","GEPPERT, KATY","1315148","null","1","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO03198/1315148/","null","FEC-1315148","null","4020820191638698153","null","1315553","201902089145478268","null","F2","null","null","null","null","null","null","False","H8MO03198","2019-02-08T00:00:00","GEPPERT, KATY","null","2018","1208559","STATEMENT","A","null","2019","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1315148.fec","2019-02-08T00:00:00","null","Statement of candidacy 2019","null","2020","True","https://docquery.fec.gov/pdf/268/201902089145478268/201902089145478268.pdf","null","null","MO","null","https://docquery.fec.gov/csv/148/1315148.csv","H8MO03198","null","H","null","null","1315148","","","","","","","","","","","","","","","","",""
"60ad41359bac61a042766719","1","null","201802149094567121","e-file","1208559","null","null","null","null","GEPPERT, KATY","1208559","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO03198/1208559/","null","FEC-1208559","null","4021420181504611311","null","1315553","201802149094567121","null","F2","null","null","null","null","null","null","False","H8MO03198","2018-02-14T00:00:00","GEPPERT, KATY","null","2018","1208559","STATEMENT","N","null","2018","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1208559.fec","2018-02-14T00:00:00","null","Statement of candidacy 2018","null","2018","True","https://docquery.fec.gov/pdf/121/201802149094567121/201802149094567121.pdf","null","null","MO","null","https://docquery.fec.gov/csv/559/1208559.csv","H8MO03198","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41359bac61a04276671a","1","null","202103010300109512","paper","0","null","null","null","null","GRAVES, SAMUEL B. JR.","null","null","0","null","Disavowal Notice","null","null","null","null","1030120210264176786","null","null","202103010300109512","null","F99","null","null","H","null","null","null","True","H0MO06073","2021-03-01T00:00:00","null","null","null","","OTHER","null","null","2021","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2021-03-02T00:53:01","null","Disavowal Notice 2021","null","2022","False","https://docquery.fec.gov/pdf/512/202103010300109512/202103010300109512.pdf","null","null","MO","null","null","H0MO06073","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41359bac61a04276671b","2","null","201904189149524290","e-file","1327563","null","null","null","null","GRAVES, SAMUEL B. JR.","1327563","null","8","null","null","https://docquery.fec.gov/cgi-bin/forms/H0MO06073/1327563/","null","FEC-1327563","null","4041820191646698279","null","1327563","201904189149524289","null","F2","null","null","null","null","null","null","True","H0MO06073","2019-04-18T00:00:00","GRAVES, SAMUEL B. JR.","null","2020","-262576.0","STATEMENT","N","null","2019","REP","null","null","https://docquery.fec.gov/dcdev/posted/1327563.fec","2019-04-18T00:00:00","null","Statement of candidacy 2019","null","2020","False","https://docquery.fec.gov/pdf/289/201904189149524289/201904189149524289.pdf","null","null","MO","null","https://docquery.fec.gov/csv/563/1327563.csv","H0MO06073","null","H","null","null","-266594.0","-533885.0","-4060824","-8838824","-8875823","1148655","","-9474831","1327563","","","","","","","","",""
"60ad41359bac61a04276671c","2","null","201904080300036832","paper","0","null","null","null","null","GRAVES, SAMUEL B. JR.","null","null","0","null","Disavowal Notice","null","null","null","null","1040820190037493269","null","null","201904080300036831","null","F99","null","null","H","null","null","null","True","H0MO06073","2019-04-08T00:00:00","null","null","null","","OTHER","null","null","2019","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2019-04-08T00:00:00","null","Disavowal Notice 2019","null","2020","False","https://docquery.fec.gov/pdf/831/201904080300036831/201904080300036831.pdf","null","null","MO","null","null","H0MO06073","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41359bac61a04276671d","4","null","201703010300142972","paper","-9474831","null","null","null","null","GRAVES, SAMUEL B JR 'SAM'","-9474831","null","7","null","null","null","null","null","null","1030120170033783109","null","1327563","201703010300142969","null","F2","null","null","null","null","null","null","False","H0MO06073","2017-03-01T00:00:00","null","null","2018","-262576.0","STATEMENT","A","null","2017","REP","null","null","","2017-03-01T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/969/201703010300142969/201703010300142969.pdf","null","null","MO","null","null","H0MO06073","null","H","null","null","-266594.0","-533885.0","-4060824","-8838824","-8875823","1148655","","-9474831","","","","","","","","","",""
"60ad41359bac61a04276671e","1","null","201702139049344200","e-file","1148655","null","null","null","null","GRAVES, SAMUEL B JR 'SAM'","1148655","null","6","null","null","https://docquery.fec.gov/cgi-bin/forms/H0MO06073/1148655/","null","FEC-1148655","null","4021320171370640108","null","1327563","201702139049344200","null","F2","null","null","null","null","null","null","False","H0MO06073","2017-02-13T00:00:00","GRAVES, SAMUEL B. JR.","null","2018","-262576.0","STATEMENT","N","null","2017","REP","null","null","https://docquery.fec.gov/dcdev/posted/1148655.fec","2017-02-13T00:00:00","null","Statement of candidacy 2017","null","2018","True","https://docquery.fec.gov/pdf/200/201702139049344200/201702139049344200.pdf","null","null","MO","null","https://docquery.fec.gov/csv/655/1148655.csv","H0MO06073","null","H","null","null","-266594.0","-533885.0","-4060824","-8838824","-8875823","1148655","","","","","","","","","","","",""
"60ad41359bac61a04276671f","1","null","201702060300077055","paper","0","null","null","null","null","GRAVES, SAMUEL B JR 'SAM'","null","null","0","null","Disavowal Notice","null","null","null","null","1020620170033494272","null","null","201702060300077055","null","F99","null","null","H","null","null","null","True","H0MO06073","2017-02-06T00:00:00","null","null","null","","OTHER","null","null","2017","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2017-02-06T00:00:00","null","Disavowal Notice 2017","null","2018","False","https://docquery.fec.gov/pdf/055/201702060300077055/201702060300077055.pdf","null","null","MO","null","null","H0MO06073","null","H","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41359bac61a042766720","5","null","15031400679","paper","-8875823","null","null","null","null","GRAVES, SAMUEL B JR 'SAM'","-8875823","null","5","null","null","null","null","null","null","1022620150016776072","null","1327563","15031400675","null","F2","null","null","null","null","null","null","False","H0MO06073","2015-02-24T00:00:00","null","null","2016","-262576.0","STATEMENT","A","null","2015","REP","null","null","","2015-02-26T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/675/15031400675/15031400675.pdf","null","null","MO","null","null","H0MO06073","null","H","null","null","-266594.0","-533885.0","-4060824","-8838824","-8875823","","","","","","","","","","","","",""
